"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
"MA010120220812264556","라스트","세종지점","G2","소매","G208","가전·통신 소매","G20802","핸드폰 소매업","G47312","통신기기 소매업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025024","조치원읍","3611025024100250001","1","대지",25,1,"세종특별자치시 세종특별자치시 조치원읍 교리 25-1","361103258013","세종특별자치시 세종특별자치시 조치원읍 새내로",125,,"4473025024100250001033811","","세종특별자치시 세종특별자치시 조치원읍 새내로 125","339801","30023","","3","",127.297577944308,36.603049260297
"MA010120220802094711","KY식품세종시","대리점","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47129","기타 음ㆍ식료품 위주 종합 소매업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025025","조치원읍","3611025025100200002","1","대지",20,2,"세종특별자치시 세종특별자치시 조치원읍 정리 20-2","361104574455","세종특별자치시 세종특별자치시 조치원읍 장안길",19,,"4473025025100200002039051","","세종특별자치시 세종특별자치시 조치원읍 장안길 19","339882","30027","","","",127.300369969799,36.5996179266667
"MA010120220805878650","오스틴리드","홈플러스세종점","G2","소매","G209","섬유·의복·신발 소매","G20901","남성 의류 소매업","G47411","남자용 겉옷 소매업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105030000","1","대지",503,,"세종특별자치시 세종특별자치시 어진동 503","361103258075","세종특별자치시 세종특별자치시 절재로",154,,"3611011000103070007000002","홈플러스","세종특별자치시 세종특별자치시 절재로 154","339012","30102","","2","",127.258800047775,36.5073928842338
"MA010120220810538061","설레임","","G2","소매","G205","식료품 소매","G20503","정육점","G47212","육류 소매업","36","세종특별자치시","36110","세종특별자치시","36110515","새롬동","3611010800","새롬동","3611010800105560000","1","대지",556,,"세종특별자치시 세종특별자치시 새롬동 556","361103351283","세종특별자치시 세종특별자치시 새롬중앙로",89,,"3611010800200270000000001","새뜸마을투머로우시티7단지","세종특별자치시 세종특별자치시 새롬중앙로 89","339009","30126","","1","",127.249672945827,36.4878121893198
"MA010120220810340373","네일에반하다","","S2","수리·개인","S207","이용·미용","S20703","네일숍","S96119","기타 미용업","36","세종특별자치시","36110","세종특별자치시","36110520","도담동","3611011400","도담동","3611011400106530000","1","대지",653,,"세종특별자치시 세종특별자치시 도담동 653","361103258114","세종특별자치시 세종특별자치시 보듬4로",9,,"3611011400106530000000001","도램마을반도유보라11단지","세종특별자치시 세종특별자치시 보듬4로 9","339006","30098","","1","",127.260705775683,36.5131200741657
"MA010120220805904608","과학벨트","","N1","시설관리·임대","N104","고용 알선","N10401","고용 알선업","N75110","고용 알선업","36","세종특별자치시","36110","세종특별자치시","36110340","금남면","3611034030","금남면","3611034030106010001","1","대지",601,1,"세종특별자치시 세종특별자치시 금남면 황용리 601-1","361103000098","세종특별자치시 세종특별자치시 금남면 금남구즉로",479,,"3611034030106010001000001","","세종특별자치시 세종특별자치시 금남면 금남구즉로 479","339832","30082","","1","",127.328888171649,36.4802036262356
"MA010120220805875361","요곡건강원","","G2","소매","G205","식료품 소매","G20508","건강보조식품 소매업","C10796","건강 보조용 액화식품 제조업","36","세종특별자치시","36110","세종특별자치시","36110390","소정면","3611039021","소정면","3611039021105060001","1","대지",506,1,"세종특별자치시 세종특별자치시 소정면 소정리 506-1","361104574398","세종특별자치시 세종특별자치시 소정면 요곡길",31,,"4473037021105050002001561","","세종특별자치시 세종특별자치시 소정면 요곡길 31","339872","30000","","","",127.144317111103,36.7131815663212
"MA010120220809818799","경희대석사태권도","","P1","교육","P106","기타 교육","P10601","태권도/무술학원","P85611","태권도 및 무술 교육기관","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300112970000","1","대지",1297,,"세종특별자치시 세종특별자치시 아름동 1297","361103258104","세종특별자치시 세종특별자치시 달빛1로",201,,"3611011300102160000000001","범지기마을중흥에듀하이3단지","세종특별자치시 세종특별자치시 달빛1로 201","339011","30100","","2","",127.243943853732,36.5185624500893
"MA010120220812313515","루나솔라","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025032","조치원읍","3611025032103940010","1","대지",394,10,"세종특별자치시 세종특별자치시 조치원읍 신안리 394-10","361104574299","세종특별자치시 세종특별자치시 조치원읍 섭골길",45,5,"3611025032103940010000001","1~3층","세종특별자치시 세종특별자치시 조치원읍 섭골길 45-5","339886","30016","","","",127.287985805976,36.6143731019444
"MA010120220803400525","혜운","","L1","부동산","L102","부동산 서비스","L10203","부동산 중개/대리업","L68221","부동산 중개 및 대리업","36","세종특별자치시","36110","세종특별자치시","36110555","소담동","3611010200","소담동","3611010200105740000","1","대지",574,,"세종특별자치시 세종특별자치시 소담동 574","361102000002","세종특별자치시 세종특별자치시 한누리대로",2003,,"3611010200100370007000001","펠리체타워","세종특별자치시 세종특별자치시 한누리대로 2003","339010","30150","","4","",127.301111568041,36.4854495905638
"MA010120220809951488","노브랜드버거세종새롬점","","I2","음식","I210","기타 간이","I21004","버거","I56192","피자; 햄버거; 샌드위치 및 유사 음식점업","36","세종특별자치시","36110","세종특별자치시","36110515","새롬동","3611010800","새롬동","3611010800105790000","1","대지",579,,"세종특별자치시 세종특별자치시 새롬동 579","361103351283","세종특별자치시 세종특별자치시 새롬중앙로",62,15,"3611010800200190000000001","해피라움W","세종특별자치시 세종특별자치시 새롬중앙로 62-15","339009","30127","","1","",127.251232489514,36.4869257814145
"MA010120220808744997","월드파크여관","","I1","숙박","I101","일반 숙박","I10102","여관/모텔","I55102","여관업","36","세종특별자치시","36110","세종특별자치시","36110360","연서면","3611036033","연서면","3611036033102300024","1","대지",230,24,"세종특별자치시 세종특별자치시 연서면 봉암리 230-24","361104574209","세종특별자치시 세종특별자치시 연서면 봉암길",139,,"4473032033102300024019496","","세종특별자치시 세종특별자치시 연서면 봉암길 139","339813","30047","","","",127.283713632143,36.5619008566612
"MA010120220812406986","공차세종에비뉴힐점","","I2","음식","I212","비알코올 ","I21201","카페","I56229","기타 비알코올 음료점업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106700000","1","대지",670,,"세종특별자치시 세종특별자치시 어진동 670","361103258073","세종특별자치시 세종특별자치시 갈매로",353,,"3611011000106700000000001","세종에비뉴힐","세종특별자치시 세종특별자치시 갈매로 353","339012","30121","","2","",127.262432847302,36.4956068486119
"MA010120220805874044","열린동물병원","","M1","과학·기술","M111","수의","M11101","동물병원","M73100","수의업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025021","조치원읍","3611025021100150020","1","대지",15,20,"세종특별자치시 세종특별자치시 조치원읍 원리 15-20","361103258031","세종특별자치시 세종특별자치시 조치원읍 조치원로",21,,"4473025021100150020034375","","세종특별자치시 세종특별자치시 조치원읍 조치원로 21","339883","30024","","2","",127.299103662766,36.6016306523733
"MA010120220809906130","고운동네커피가게","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","36","세종특별자치시","36110","세종특별자치시","36110550","고운동","3611011200","고운동","3611011200115330000","1","대지",1533,,"세종특별자치시 세종특별자치시 고운동 1533","361103258108","세종특별자치시 세종특별자치시 마음로",94,,"3611011200115330000000001","부성빌딩","세종특별자치시 세종특별자치시 마음로 94","339002","30063","","1","",127.232542266135,36.5064737097017
"MA010120220805314148","마포화곱창새롬점","","I2","음식","I201","한식","I20109","곱창 전골/구이","I56113","한식 육류 요리 전문점","36","세종특별자치시","36110","세종특별자치시","36110515","새롬동","3611010800","새롬동","3611010800105740000","1","대지",574,,"세종특별자치시 세종특별자치시 새롬동 574","361103351283","세종특별자치시 세종특별자치시 새롬중앙로",34,,"3611010800103410074000001","크리스마스빌딩","세종특별자치시 세종특별자치시 새롬중앙로 34","339009","30127","","1","",127.252497166183,36.4845981246918
